,type,id,geometry,properties,centroid,pixel_coord
468,Feature,8866e09041fffff,"{'type': 'Polygon', 'coordinates': [[[-74.12257926471386, 4.629075905925186], [-74.12659819526272, 4.626394009354216], [-74.12608100464706, 4.621541710661387], [-74.12154478019892, 4.619371450200651], [-74.11752592665522, 4.62205353483955], [-74.11804322054559, 4.6269056918620874]]]}",{'value': 0},"[4.624223778154342, -74.12206202956298]","[66, 59]"
469,Feature,8866e42aa9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06813726169764, 4.764065521552479], [-74.07215268850581, 4.761389351096802], [-74.07163505646616, 4.756543611143393], [-74.06710189464485, 4.754374183605002], [-74.06308654543875, 4.757050542685207], [-74.06360428044292, 4.761896140670117]]]}",{'value': 0},"[4.759219953387127, -74.06761958527528]","[51, 65]"
470,Feature,8866e090c1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0872044554041, 4.579913637652152], [-74.09122284555195, 4.577230424642939], [-74.09070514432926, 4.5723765240483685], [-74.08616894978758, 4.570205978634987], [-74.08215063709986, 4.57288937969946], [-74.08266844148471, 4.577743138112911]]]}",{'value': 0},"[4.575059907898319, -74.08668670970695]","[71, 63]"
471,Feature,8866e429d5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.12333423888475, 4.716888906005833], [-74.12735208054619, 4.714210226951785], [-74.12683504242244, 4.709361682512099], [-74.12230005940779, 4.707191958576621], [-74.11828229469967, 4.7098708259358455], [-74.11879943604396, 4.714719228916179]]]}",{'value': 0},"[4.71204053289839, -74.12281715624886]","[56, 59]"
472,Feature,8866e09035fffff,"{'type': 'Polygon', 'coordinates': [[[-74.13503628580531, 4.584373518127939], [-74.13905619230133, 4.581689811500799], [-74.13853908042506, 4.576835430093434], [-74.13400195868911, 4.574664896936341], [-74.12998212906814, 4.577348791464476], [-74.1304993442991, 4.58220303123954]]]}",{'value': 0},"[4.579519307377347, -74.13451912935506]","[71, 58]"
473,Feature,8866e42d5bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.0110201872024, 4.672340826179991], [-74.01503488968353, 4.669662066002555], [-74.01451641452235, 4.664813189222565], [-74.0099831340807, 4.6626432154339605], [-74.00596850994111, 4.665322164185613], [-74.00648708789276, 4.670170898142535]]]}",{'value': 0},"[4.667492121002017, -74.01050166775326]","[61, 71]"
474,Feature,8866e466dbfffff,"{'type': 'Polygon', 'coordinates': [[[-74.16610309132727, 4.714342582139713], [-74.17012236795665, 4.71166321668718], [-74.16960584646375, 4.706813966374221], [-74.16506994493608, 4.704644222489337], [-74.16105074474001, 4.707323776091008], [-74.16156736962938, 4.712172885419212]]]}",{'value': 0},"[4.709493502964204, -74.16558652523167]","[56, 54]"
475,Feature,8866e090c3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08215063709986, 4.57288937969946], [-74.08616894978758, 4.570205978634987], [-74.08565117564558, 4.565351849920724], [-74.08111498566063, 4.563181264515894], [-74.07709675049796, 4.565864853633705], [-74.0776146277862, 4.570718840093874]]]}",{'value': 0},"[4.568035421814266, -74.08163281849193]","[72, 63]"
476,Feature,8866e09151fffff,"{'type': 'Polygon', 'coordinates': [[[-74.16380957409473, 4.611957096004494], [-74.16783007435333, 4.609274004704126], [-74.16731335801518, 4.604420398521969], [-74.16277603795555, 4.602250024876215], [-74.15875561420756, 4.604933304053498], [-74.15927243399977, 4.609786768990426]]]}",{'value': 0},"[4.607103660486433, -74.16329281312983]","[68, 54]"
477,Feature,8866e42f37fffff,"{'type': 'Polygon', 'coordinates': [[[-74.02112334027106, 4.686377339949877], [-74.02513819924059, 4.683698956925783], [-74.02461986956888, 4.6788505389266355], [-74.02008657809586, 4.6766806466195], [-74.0160717973381, 4.679359218221069], [-74.01659022983262, 4.684207493543186]]]}",{'value': 0},"[4.681529093575595, -74.02060496629389]","[59, 70]"
478,Feature,8866e42ae5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07823849015972, 4.77809465561829], [-74.08225407197745, 4.775418862415508], [-74.08173658555489, 4.770573585776191], [-74.07720341430905, 4.7684042441529675], [-74.07318790996368, 4.771080225982829], [-74.07370549938287, 4.775925360799665]]]}",{'value': 0},"[4.773249550789433, -74.07772095933723]","[49, 64]"
479,Feature,8866e42805fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11943591517957, 4.761022791554006], [-74.12345306895321, 4.758345793205266], [-74.12293605544079, 4.7534992034279675], [-74.11840178496988, 4.7513297533908405], [-74.11438470817552, 4.754006940177512], [-74.11490182486386, 4.758853388554184]]]}",{'value': 0},"[4.756176373332141, -74.11891885717563]","[51, 59]"
480,Feature,8866e09231fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10196964572702, 4.637631808073355], [-74.10598779018557, 4.634950509890222], [-74.10547036277165, 4.6300988658404245], [-74.10093468770532, 4.6279286618470366], [-74.09691662049886, 4.630610148193411], [-74.09743415109773, 4.635461650360774]]]}",{'value': 0},"[4.63278033507419, -74.1014521738237]","[65, 61]"
481,Feature,8866e09229fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11712830959647, 4.658695161363052], [-74.12114668542142, 4.65601442767969], [-74.12062947680465, 4.651163472753916], [-74.11609378912084, 4.648993393165839], [-74.11207549035305, 4.651674315017438], [-74.11259280220293, 4.656525128279716]]]}",{'value': 0},"[4.653844377522428, -74.11661105646425]","[63, 60]"
482,Feature,8866e42d01fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04016298364587, 4.663285469597369], [-74.04417876490481, 4.6606059706568], [-74.04366062845895, 4.655756294119355], [-74.03912660782959, 4.653586259030657], [-74.03511090456243, 4.656265946419626], [-74.03562914392393, 4.661115480439762]]]}",{'value': 0},"[4.6584359644953155, -74.0396448028481]","[62, 68]"
483,Feature,8866e42887fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07902433899761, 4.704888296644446], [-74.08304087511925, 4.702209790830073], [-74.08252327861271, 4.697361351484103], [-74.0779890429281, 4.695191559927893], [-74.07397258430501, 4.697870254169074], [-74.074490283859, 4.702718551530493]]]}",{'value': 0},"[4.700040028763513, -74.0785066980688]","[57, 64]"
484,Feature,8866e42801fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11088495853477, 4.761530249056032], [-74.11490182486386, 4.758853388554184], [-74.11438470817552, 4.754006940177512], [-74.10985062200848, 4.751837493788828], [-74.10583383276247, 4.75451454275974], [-74.10635105259149, 4.759360849641076]]]}",{'value': 0},"[4.756683972273609, -74.11036779737304]","[51, 60]"
485,Feature,8866e0920bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.09146894040333, 4.660226455288826], [-74.0954864527522, 4.657546132695985], [-74.09496893454167, 4.652695603045605], [-74.09043380084586, 4.650525537927252], [-74.08641636586589, 4.6532060487818505], [-74.0869339872039, 4.658056436483892]]]}",{'value': 0},"[4.65537609684051, -74.09095137773181]","[62, 62]"
486,Feature,8866e09321fffff,"{'type': 'Polygon', 'coordinates': [[[-74.18052057619923, 4.647583877585794], [-74.18454117164322, 4.644901862147297], [-74.18402471709305, 4.640049546863612], [-74.17948756359112, 4.637879387984916], [-74.17546704443674, 4.640561591340022], [-74.17598360248576, 4.645413765647999]]]}",{'value': 0},"[4.642731733063126, -74.18000407699725]","[64, 52]"
487,Feature,8866e09235fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11052346952886, 4.637120672593998], [-74.11454190181769, 4.634439237583452], [-74.11402457762404, 4.629587451746233], [-74.10948871791237, 4.627417242697819], [-74.10547036277165, 4.6300988658404245], [-74.10598779018557, 4.634950509890222]]]}",{'value': 0},"[4.632269057768399, -74.11000610082766]","[65, 60]"
488,Feature,8866e42aa1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07163505646616, 4.756543611143393], [-74.07565069398652, 4.753867113976888], [-74.07513309213124, 4.749021000689019], [-74.070599749763, 4.746851526505413], [-74.06658418980595, 4.749528212264062], [-74.06710189464485, 4.754374183605002]]]}",{'value': 0},"[4.751697669593617, -74.07111741021873]","[52, 65]"
489,Feature,8866e09159fffff,"{'type': 'Polygon', 'coordinates': [[[-74.16030603095533, 4.61949309846702], [-74.16432632085065, 4.616810331371951], [-74.16380957409473, 4.611957096004494], [-74.15927243399977, 4.609786768990426], [-74.15525222065418, 4.612469723995436], [-74.15576907084494, 4.6173228180953805]]]}",{'value': 0},"[4.614640033814416, -74.15978923958215]","[67, 55]"
490,Feature,8866e0924dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.10312604958062, 4.688814944961284], [-74.10714358303926, 4.6861355126952935], [-74.10662625325949, 4.681286045182898], [-74.1020912868558, 4.679116151678609], [-74.09807383061019, 4.681795772243845], [-74.09859126354633, 4.686645098004951]]]}",{'value': 0},"[4.683965648735638, -74.10260867532338]","[59, 61]"
491,Feature,8866e09725fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05843498649432, 4.55232816874816], [-74.062452777641, 4.5496443398732405], [-74.06193468167982, 4.544789670359191], [-74.05739869150034, 4.5426189722790955], [-74.05338097817759, 4.545302989232614], [-74.0538991772014, 4.550157516178514]]]}",{'value': 0},"[4.547473670067143, -74.05791684611148]","[74, 66]"
492,Feature,8866e42de5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03200116972602, 4.627164537515377], [-74.03601713905698, 4.624483821892055], [-74.03549884447989, 4.619632715521555], [-74.03096447765728, 4.617462467458044], [-74.02694858643508, 4.620143371459006], [-74.02746698391786, 4.6249943351367335]]]}",{'value': 0},"[4.622313602445045, -74.03148283080407]","[66, 69]"
493,Feature,8866e0909bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.06193468167982, 4.544789670359191], [-74.06595268387719, 4.54210551709313], [-74.06543461811896, 4.537250477710675], [-74.0608984470727, 4.535079734131217], [-74.05688052266038, 4.537764075442678], [-74.05739869150034, 4.5426189722790955]]]}",{'value': 0},"[4.539934801758959, -74.0614165714905]","[75, 66]"
494,Feature,8866e09545fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0603803084258, 4.530224467534614], [-74.0643984439173, 4.527539801984501], [-74.06388033547285, 4.522684165758168], [-74.059343988443, 4.520513337669698], [-74.05532593076265, 4.5231981912299295], [-74.05584414229207, 4.5280536848594]]]}",{'value': 0},"[4.525369002027881, -74.05986215554941]","[77, 66]"
495,Feature,8866e42d69fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05531881503538, 4.684342415879415], [-74.05933482988019, 4.681663482293868], [-74.0588169118526, 4.676814494533304], [-74.05428287600733, 4.674644582647452], [-74.05026693895962, 4.677323704686279], [-74.05078495995116, 4.682172550148545]]]}",{'value': 0},"[4.679493599588564, -74.0548008526298]","[60, 66]"
496,Feature,8866e42157fffff,"{'type': 'Polygon', 'coordinates': [[[-74.00948077567762, 4.818717209645572], [-74.01349357146262, 4.816043884832448], [-74.01297531728153, 4.811201330847253], [-74.00844416461729, 4.809032244161894], [-74.00443144712006, 4.811705757949122], [-74.00494980399031, 4.816548169438469]]]}",{'value': 0},"[4.813874827951125, -74.00896247725268]","[45, 71]"
497,Feature,8866e09201fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10002159087156, 4.659716156300777], [-74.1040393911992, 4.6570356966232085], [-74.10352197615134, 4.652185025119407], [-74.0989866576042, 4.650014955137436], [-74.09496893454167, 4.652695603045605], [-74.0954864527522, 4.657546132695985]]]}",{'value': 0},"[4.654865655960086, -74.09950413134459]","[62, 61]"
498,Feature,8866e09015fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1144218648011, 4.59293639170079], [-74.11844098550819, 4.5902532819106], [-74.11792363663739, 4.585399554313267], [-74.11338706378547, 4.58322907834189], [-74.10936802020063, 4.585912376128657], [-74.10988547233637, 4.590765961881074]]]}",{'value': 0},"[4.588082834889301, -74.11390447140212]","[70, 60]"
499,Feature,8866e09033fffff,"{'type': 'Polygon', 'coordinates': [[[-74.12142564946254, 4.577862022143911], [-74.12544519149611, 4.575178263809713], [-74.12492790327536, 4.570323795442114], [-74.12039096970875, 4.568153227200047], [-74.11637150471927, 4.570837173464631], [-74.11688889624338, 4.575691500031737]]]}",{'value': 0},"[4.573007724460585, -74.12090831669462]","[72, 59]"
500,Feature,8866e0910dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.18948445476661, 4.610418423963177], [-74.19350581484053, 4.607734924106439], [-74.19298940907566, 4.602880894760252], [-74.18845153966834, 4.600710506220955], [-74.18443025579245, 4.603394193860643], [-74.18494676511699, 4.608248082247461]]]}",{'value': 0},"[4.60556456516344, -74.1889680043206]","[68, 52]"
501,Feature,8866e42811fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09223231676725, 4.748006175292992], [-74.09624874105975, 4.74532907569312], [-74.09573137550962, 4.740482305632459], [-74.09119748258479, 4.738312776898488], [-74.08718113560911, 4.7409900649959065], [-74.08769860423257, 4.745836693320565]]]}",{'value': 0},"[4.74315957684288, -74.09171490677932]","[53, 62]"
502,Feature,8866e42d0bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.03161365171565, 4.663794841914556], [-74.03562914392393, 4.661115480439762], [-74.03511090456243, 4.656265946419626], [-74.03057707010328, 4.654095916477205], [-74.0265616559904, 4.656775466431462], [-74.0270799982323, 4.661624857839555]]]}",{'value': 0},"[4.658945479368638, -74.03109536802032]","[62, 69]"
503,Feature,8866e42a93fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0273427189428, 4.744540629903224], [-74.03135704626845, 4.741864307974778], [-74.03083888720613, 4.737018301244265], [-74.02630629799881, 4.734848758904198], [-74.02229204878068, 4.737525269546169], [-74.02281031065343, 4.742371133805548]]]}",{'value': 0},"[4.739694795043082, -74.02682451557831]","[53, 69]"
504,Feature,8866e42a39fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0848412910288, 4.799642216778428], [-74.08885681702947, 4.796967127790948], [-74.08833944603361, 4.7921226890729915], [-74.08380644601851, 4.78995348103136], [-74.07979099739936, 4.792628758680652], [-74.08030847140475, 4.797473055700589]]]}",{'value': 0},"[4.794797949943122, -74.0843238756251]","[47, 63]"
505,Feature,8866e092ddfffff,"{'type': 'Polygon', 'coordinates': [[[-74.0491023277458, 4.626143390284102], [-74.05311887514472, 4.623462400420946], [-74.05260078648513, 4.618611008949412], [-74.0480660474413, 4.616440749835], [-74.04404957794372, 4.619121928013626], [-74.04456776957966, 4.62397317698207]]]}",{'value': 0},"[4.621292170034933, -74.04858419470503]","[66, 67]"
506,Feature,8866e42ad5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03899794555286, 4.773105441486797], [-74.04301229594194, 4.770430012790355], [-74.04249432499688, 4.765585072553341], [-74.03796190081425, 4.763415703277167], [-74.033947628377, 4.766091320723541], [-74.03446570216164, 4.77093611868703]]]}",{'value': 0},"[4.76826067320374, -74.03847993028904]","[50, 68]"
507,Feature,8866e0915bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.15525222065418, 4.612469723995436], [-74.15927243399977, 4.609786768990426], [-74.15875561420756, 4.604933304053498], [-74.15421847764213, 4.6027629354528585], [-74.15019834091146, 4.60544607836607], [-74.15071526412243, 4.61029940196253]]]}",{'value': 0},"[4.607616429761771, -74.15473535625341]","[68, 55]"
508,Feature,8866e42131fffff,"{'type': 'Polygon', 'coordinates': [[[-74.02851025315869, 4.795662342172787], [-74.03252397087505, 4.792987895428627], [-74.03200590963269, 4.788144076541524], [-74.02747402788293, 4.785974846727148], [-74.0234603882347, 4.788649482318003], [-74.02397855225911, 4.793493158867402]]]}",{'value': 0},"[4.790818695388964, -74.02799214762598]","[47, 69]"
509,Feature,8866e42d6bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.05026693895962, 4.677323704686279], [-74.05428287600733, 4.674644582647452], [-74.05376488516754, 4.669795365114279], [-74.04923085432313, 4.667625411982096], [-74.04521499513737, 4.670304722472605], [-74.04573308892509, 4.675153797634482]]]}",{'value': 0},"[4.672474658611394, -74.04974890375047]","[60, 67]"
510,Feature,8866e4281dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.09728342954332, 4.7550220111610235], [-74.10129993108768, 4.752345100060041], [-74.10078263839506, 4.747498561499173], [-74.09624874105975, 4.74532907569312], [-74.09223231676725, 4.748006175292992], [-74.09274971254933, 4.752852572190849]]]}",{'value': 0},"[4.750175644221969, -74.0967660924041]","[52, 62]"
511,Feature,8866e46483fffff,"{'type': 'Polygon', 'coordinates': [[[-74.21475439829715, 4.645535489286748], [-74.21877613838518, 4.642852928370008], [-74.21826009818199, 4.638000050135922], [-74.21372221424235, 4.63582987340402], [-74.20970055002698, 4.638512622112036], [-74.21021669386965, 4.643365359751439]]]}",{'value': 0},"[4.640682781656908, -74.21423831336966]","[64, 49]"
512,Feature,8866e438b7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06735412777658, 4.837229334035211], [-74.07136860078504, 4.8345558815912355], [-74.07085107885342, 4.82971331423574], [-74.06631898099062, 4.827544341120262], [-74.0623045855578, 4.830217982386854], [-74.06282221040323, 4.835060407937136]]]}",{'value': 0},"[4.832386938810989, -74.06683656148437]","[43, 65]"
513,Feature,8866e092d9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04055151113829, 4.6266540297525625], [-74.04456776957966, 4.62397317698207], [-74.04404957794372, 4.619121928013626], [-74.03951502491628, 4.616951674404499], [-74.03549884447989, 4.619632715521555], [-74.03601713905698, 4.624483821892055]]]}",{'value': 0},"[4.621802952045398, -74.04003327513925]","[66, 68]"
514,Feature,8866e09153fffff,"{'type': 'Polygon', 'coordinates': [[[-74.15875561420756, 4.604933304053498], [-74.16277603795555, 4.602250024876215], [-74.16225924857122, 4.597396189232329], [-74.15772193199206, 4.595225774074718], [-74.15370158481983, 4.597909241127158], [-74.15421847764213, 4.6027629354528585]]]}",{'value': 0},"[4.600079639062104, -74.15823878020518]","[69, 55]"
515,Feature,8866e42999fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1132302817025, 4.70285247216601], [-74.1172479693924, 4.700173416503058], [-74.11673078542844, 4.695324410166836], [-74.11219581057719, 4.693154601089704], [-74.10817819997044, 4.695833845054931], [-74.10869548712287, 4.700682709785831]]]}",{'value': 0},"[4.6980036371393235, -74.11271305324374]","[58, 60]"
516,Feature,8866e42105fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03511406395512, 4.817203959976048], [-74.03912772677921, 4.814530218544626], [-74.03860978087744, 4.8096872376375766], [-74.03407806934746, 4.8075181403657625], [-74.03006448450066, 4.810192070678445], [-74.0305825331975, 4.815034909372522]]]}",{'value': 0},"[4.81236115124419, -74.03459607375504]","[45, 69]"
517,Feature,8866e0922bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.11207549035305, 4.651674315017438], [-74.11609378912084, 4.648993393165839], [-74.11557650756555, 4.644142208351602], [-74.11104082401647, 4.641972087116267], [-74.10702260237082, 4.644653197134463], [-74.10753998714318, 4.649504240212225]]]}",{'value': 0},"[4.646823301276856, -74.11155816429107]","[63, 60]"
518,Feature,8866e42ac5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0576453227826, 4.786627050052086], [-74.06166011739197, 4.783951860433073], [-74.0611423948547, 4.779107241252254], [-74.0566097747921, 4.776937953714344], [-74.05259505790127, 4.779613332054833], [-74.05311288334559, 4.784457809202605]]]}",{'value': 0},"[4.781782602808952, -74.05712755589104]","[48, 66]"
519,Feature,8866e42d31fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04210613379712, 4.641206062688014], [-74.04612225915088, 4.638525723825283], [-74.04560411018275, 4.633675074946258], [-74.04106973291397, 4.6315049074676224], [-74.03705368553909, 4.6341854347115286], [-74.0375719374452, 4.639035941043781]]]}",{'value': 0},"[4.636355585132225, -74.04158794046668]","[65, 68]"
520,Feature,8866e09085fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0977072455014, 4.557300212941275], [-74.10172626815444, 4.55461602697683], [-74.10120865774581, 4.549761015936951], [-74.09667192145554, 4.547590332966962], [-74.0926529761457, 4.550274706887235], [-74.09317068977418, 4.555129575812524]]]}",{'value': 0},"[4.552445372589726, -74.09718959058989]","[74, 62]"
521,Feature,8866e428b7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0809704038208, 4.682814828073809], [-74.08498728396557, 4.680135482137298], [-74.0844696750417, 4.675286068050475], [-74.07993508289422, 4.673116141904966], [-74.07591828023504, 4.675795676201451], [-74.07643599222882, 4.680644948274319]]]}",{'value': 0},"[4.677965585340128, -74.08045275046436]","[60, 64]"
522,Feature,8866e42135fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03705585792676, 4.795157082389571], [-74.04106986450893, 4.792482497026656], [-74.0405519060838, 4.787638535896233], [-74.0360198382503, 4.7854693023629], [-74.03200590963269, 4.788144076541524], [-74.03252397087505, 4.792987895428627]]]}",{'value': 0},"[4.790313293323839, -74.0365378551931]","[47, 68]"
523,Feature,8866e090edfffff,"{'type': 'Polygon', 'coordinates': [[[-74.11286964195097, 4.578375122117053], [-74.11688889624338, 4.575691500031737], [-74.11637150471927, 4.570837173464631], [-74.11183475562558, 4.568666610869363], [-74.10781557848128, 4.571350420916299], [-74.10833307327351, 4.576204605587728]]]}",{'value': 0},"[4.573520966273365, -74.11235220589776]","[71, 60]"
524,Feature,8866e42f6bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.02578806620386, 4.730002521544566], [-74.02980252643692, 4.727325684066218], [-74.02928432472902, 4.7224790737347], [-74.02475155996564, 4.720309443395063], [-74.02073717786607, 4.72298646955308], [-74.02125548238752, 4.727832937361935]]]}",{'value': 0},"[4.725156083022187, -74.02526982019299]","[55, 70]"
525,Feature,8866e42a51fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06580138629471, 4.822701541020695], [-74.06981599238566, 4.820027572243589], [-74.06929842784854, 4.8151843977223425], [-74.06476615429466, 4.813015333825874], [-74.06075162580544, 4.815689491392398], [-74.06126929325944, 4.820532524056793]]]}",{'value': 0},"[4.81785853857, -74.06528377739625]","[44, 65]"
526,Feature,8866e42119fffff,"{'type': 'Polygon', 'coordinates': [[[-74.00443144712006, 4.811705757949122], [-74.00844416461729, 4.809032244161894], [-74.00792583777087, 4.804189458335594], [-74.00339469074515, 4.80202032885629], [-73.99938205160043, 4.804694031616437], [-73.99990048112, 4.809536674873849]]]}",{'value': 0},"[4.806863144402486, -74.00391307603849]","[46, 72]"
527,Feature,8866e092b7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07009669778506, 4.580938660875902], [-74.07411451106941, 4.578255720858349], [-74.07359660355746, 4.573402104721106], [-74.06906077966062, 4.571231570963564], [-74.06504304404422, 4.573914699098725], [-74.06556105464779, 4.578768172864694]]]}",{'value': 0},"[4.576085215657521, -74.06957874583497]","[71, 65]"
528,Feature,8866e42a37fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0918378418204, 4.784602460521192], [-74.09585378894474, 4.781926717736153], [-74.09533647838788, 4.777081531368369], [-74.09080311764973, 4.774912229431338], [-74.08678724782908, 4.777588160813621], [-74.08730466143396, 4.782433205526495]]]}",{'value': 0},"[4.779757445936318, -74.09132048683671]","[49, 62]"
529,Feature,8866e0932bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.17196329358796, 4.648095644579775], [-74.17598360248576, 4.645413765647999], [-74.17546704443674, 4.640561591340022], [-74.17093007401735, 4.638391437025501], [-74.16690984151336, 4.641073503905182], [-74.16742650302592, 4.6459255371422685]]]}",{'value': 0},"[4.64324364107196, -74.17144669090521]","[64, 53]"
530,Feature,8866e428e3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08912764373241, 4.718923563338209], [-74.09314433465653, 4.716245434381868], [-74.0926268838619, 4.711397456348543], [-74.08809263905448, 4.709227749100945], [-74.08407602549909, 4.711906066487021], [-74.0845935793734, 4.7167539026817975]]]}",{'value': 0},"[4.714075756792616, -74.08861014849816]","[56, 63]"
531,Feature,8866e0903bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.11792363663739, 4.585399554313267], [-74.121942968013, 4.582716120191452], [-74.12142564946254, 4.577862022143911], [-74.11688889624338, 4.575691500031737], [-74.11286964195097, 4.578375122117053], [-74.11338706378547, 4.58322907834189]]]}",{'value': 0},"[4.58054562700081, -74.1174062735493]","[71, 59]"
532,Feature,8866e42a87fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05453850831253, 4.757557339978376], [-74.05855356905153, 4.754881119038505], [-74.05803576126408, 4.750035289739062], [-74.05350278981547, 4.747865823506408], [-74.04948780684703, 4.750542233100516], [-74.05000571754766, 4.755387920263893]]]}",{'value': 0},"[4.752711682494457, -74.0540206561692]","[52, 66]"
533,Feature,8866e42a8bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.04249432499688, 4.765585072553341], [-74.04650888625605, 4.762909316773711], [-74.04599094542863, 4.7580640030094346], [-74.04145834047426, 4.7558945872677265], [-74.03744385712804, 4.758570531764966], [-74.03796190081425, 4.763415703277167]]]}",{'value': 0},"[4.760739930693164, -74.04197633984114]","[51, 68]"
534,Feature,8866e0905bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.09536394340483, 4.616054440782963], [-74.09938214405435, 4.61337244138141], [-74.09886460107037, 4.6085199678261635], [-74.09432875425597, 4.6063496356696785], [-74.09031063094955, 4.60903182319807], [-74.09082827710557, 4.61388415474696]]]}",{'value': 0},"[4.611202138204671, -74.09484635593935]","[67, 62]"
535,Feature,8866e4280dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.11593601563482, 4.76854568002998], [-74.1199529589822, 4.765869007998482], [-74.11943591517957, 4.761022791554006], [-74.11490182486386, 4.758853388554184], [-74.11088495853477, 4.761530249056032], [-74.11140210549411, 4.766376324078156]]]}",{'value': 0},"[4.763699635190984, -74.1154189273501]","[50, 60]"
536,Feature,8866e42d3bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.03355610114733, 4.641716142642721], [-74.0375719374452, 4.639035941043781], [-74.03705368553909, 4.6341854347115286], [-74.03251949442352, 4.6320152726106665], [-74.02850373620839, 4.634695662621851], [-74.02902209101711, 4.63954602631254]]]}",{'value': 0},"[4.636865807672566, -74.0330378048971]","[64, 69]"
537,Feature,8866e4285bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.08173658555489, 4.770573585776191], [-74.08575237800699, 4.767897465797888], [-74.08523492178864, 4.763051815610788], [-74.08070157009354, 4.76088242719374], [-74.07668585507491, 4.763558735766785], [-74.07720341430905, 4.7684042441529675]]]}",{'value': 0},"[4.765728107349635, -74.08121908492711]","[50, 63]"
538,Feature,8866e42ad9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.02695589392926, 4.781130796245161], [-74.0309697445175, 4.778455833252048], [-74.03045164064372, 4.773611408965333], [-74.02591958338769, 4.7714420900519565], [-74.02190581089354, 4.774117241858271], [-74.0224240175524, 4.778961523755613]]]}",{'value': 0},"[4.776286544000809, -74.02643774576433]","[49, 69]"
539,Feature,8866e09727fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05338097817759, 4.545302989232614], [-74.05739869150034, 4.5426189722790955], [-74.05688052266038, 4.537764075442678], [-74.05234453744225, 4.535593338191802], [-74.04832690200851, 4.538277543221882], [-74.0488451738949, 4.543132297417162]]]}",{'value': 0},"[4.540448263217491, -74.05286276492473]","[75, 67]"
540,Feature,8866e42a4bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.07590070340444, 4.836724810680164], [-74.07991546450432, 4.8340512194851675], [-74.07939804552166, 4.8292085104188445], [-74.07486576248124, 4.8270395342491526], [-74.07085107885342, 4.82971331423574], [-74.07136860078504, 4.8345558815912355]]]}",{'value': 0},"[4.831882273706514, -74.07538324004315]","[43, 64]"
